OBJ_ID,Permit number - API,Well Type,Well Status,Well_GIS_Status,County,Township,Company,Well_OP_Address,Well_CompanyPHONE,Elevation,DU_ACRES,Well_WH_LAT,Well_WH_LONG,Well Latitude,Well Longitude,Well_BH_LAT,Well_BH_LONG,Bottom Hole Latitude,Bottom Hole Longitude,Slant,Well_ProposedFormations,Well Name,Well Number,Well_IP_GAS,Well_IP_OIL,Well_Total_Depth,Well_Date_Approved,Well_Date_Complete,Well_Date_Plugged,Producing Formation,SecondProdFormation,DeepestFormation,Well_PDF_Link,GeoPhysLogs,Utica_Shale,Marcellus_Shale,MapSymble,Well_Well_Status,Well_Operator,Well_Lease_Name,Well_Location_ID,WELL_TYP,Well_CompanyADDR1,Well_CompanyADDR2,Well_CompanyCITY,Well_CompanyZIP1,Heel Longitude,Heel Latitude,Last_Inspection_Date,Last_Nonzero_Production_Year,Last_Production_Quarter,Orphan Well Program Status,x,y,lat_rad,lon_rad,lat_delta,is_horizontal,years_since_approved,age_category,prod_change
3840,34003600000000.0,Oil,Unknown status,Unknown,ALLEN,SHAWNEE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,869.0,,40.71118714,-84.12144298,40.711238,-84.121391,,,0.0,0.0,V,,,,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,oil,UN,HISTORIC OWNER,,34003600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1518926.279,991621.8043,0.7105451456630313,-1.4681952443075252,40.711238,1,,,0.0
10213,34005600000000.0,Dry hole,Plugged and Abandoned,Drilled,ASHLAND,SULLIVAN,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1202.0,,41.00134417,-82.23414806,41.0014,-82.23403,,,0.0,0.0,V,,STINE FRANK 1,1,,,2818.0,,1927-06-27 00:00:00,,,,CLINTON SAND,005\34005614480000.pdf,,0,0,dry,PA,HISTORIC OWNER,STINE FRANK,34005600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2041939.632,1093439.619,0.715609427927203,-1.4352545806837926,41.0014,1,,,0.0
14741,34007200000000.0,Expired permit,Permit Expired,,ASHTABULA,NEW LYME,ATWOOD ENERGY INC,"10132 STATE ROUTE 36 SW PORT WASHINGTON, OH 43837",3303642092,1055.0,160.0,41.57282563,-80.72559249,41.572881,-80.725396,,,0.0,0.0,V,,SCRIBBEN UNIT # 1,1,0.0,0.0,0.0,1991-02-01 00:00:00,,,,,,007\34007239100000.pdf,,0,0,ex_permit,EX,ATWOOD ENERGY INC,SCHRIBBEN UNIT,34007200000000.0,OG_R,10132 STATE ROUTE 36 SW,,PORT WASHINGTON,43837,,,,,,,2454378.751,1306438.235,0.7255836529897928,-1.4089239501762605,41.572881,1,34.0,21–40,0.0
11632,34007200000000.0,Gas with oil show,Producing,Producing,ASHTABULA,PIERPONT,DIETRICH PHILIP H,"PO BOX 301 JEFFERSON, OH 44047",4405771881,1051.0,160.0,41.71593509,-80.5722041,41.71578,-80.571676,,,0.0,0.0,V,,CZERSKI     1,1,160.0,1.0,3750.0,1977-03-30 13:36:00,1977-04-08 00:00:00,,CLINTON SAND,,QUEENSTON FORMATION,007\34007207990000.pdf,Paper,0,0,gas_oilshow,PR,DIETRICH PHILIP H,CZERSKI HENRY,34007200000000.0,OG_R,PO BOX 301,,JEFFERSON,44047,,,2022-07-08,2024.0,0/2024,,2495347.766,1359397.822,0.7280777110376002,-1.4062410300500947,41.71578,1,48.0,40+,0.0
201640,34153200000000.0,Oil and gas,Producing,Producing,SUMMIT,FRANKLIN,EQUITY OIL & GAS FUNDS INC,"3956 TOWN CENTER BLVD #189 ORLANDO, FL 32837",2342311004,1005.0,21.0,40.98443341,-81.5744852,40.984489,-81.574328,,,0.0,0.0,V,,RICHARD WAGNER # 1,1,55.0,1.0,4060.0,1985-01-03 00:00:00,1985-02-11 00:00:00,,CLINTON SAND,,CLINTON SAND,153\34153220260000.pdf,,0,0,oil_gas,PR,EQUITY OIL & GAS FUNDS INC,WAGNER RICHARD,34153200000000.0,OG_R,3956 TOWN CENTER BLVD #189,,ORLANDO,32837,,,,2015.0,0/2024,,2224155.613,1088478.328,0.7153142752973983,-1.4237406087018007,40.984489,1,40.0,21–40,-9.0
214194,34163200000000.0,Gas with oil show,Orphan Well - Ready,Drilled,VINTON,SWAN,ADAMS OIL & GAS LLC,"209 BLUEBIRD DRIVE WASHINGTON, WV 26181",3048615333,822.0,40.0,39.34540273,-82.4548105,39.345472,-82.454688,,,0.0,0.0,V,,FAYE BRAY,4,170.0,1.0,2992.0,1980-11-28 10:32:00,1981-04-07 00:00:00,,CLINTON SAND,,RED MEDINA,163\34163204800000.pdf,Paper,0,0,gas_oilshow,OR,ADAMS OIL & GAS LLC,BRAY FAY,34163200000000.0,OG_R,209 BLUEBIRD DRIVE,,WASHINGTON,26181,,,2023-06-21,,0/2005,Traditional Program Scheduled,1981314.3,490045.1848,0.6867080321512384,-1.4391057893046584,39.345472,1,45.0,40+,0.0
218042,34167200000000.0,Plugged gas,Final Restoration,Drilled,WASHINGTON,SALEM,TRANSFUEL RESOURCES CO,"5061 SR 46 SOUTH JEFFESON, OH 44047",4402942200,1019.0,100.0,39.55947799,-81.46502588,39.559552,-81.46487,,,0.0,0.0,V,,SIMMONS # 2,2,619.0,0.0,1907.0,1994-08-02 00:00:00,1968-09-27 00:00:00,1995-04-28 00:00:00,BEREA SANDSTONE,,BEREA SANDSTONE,167\34167231940000.pdf,Paper,0,0,pl_gas,FR,TRANSFUEL RESOURCES CO,SIMMONS HOWARD T& SIMMONS RUDY,34167200000000.0,OG_R,5061 SR 46 SOUTH,,JEFFESON,44047,,,,,0/1990,,2260336.052,569688.8188,0.6904444330139078,-1.421830206209153,39.559552,1,31.0,21–40,0.0
13058,34007200000000.0,Gas with oil show,Producing,Producing,ASHTABULA,KINGSVILLE,PAGE DENNIS E,"5588 WRIGHT STREET KINGSVILLE, OH 44048",4402242067,785.0,35.0,41.87829978,-80.67917436,41.878354,-80.678977,,,0.0,0.0,V,,THOMASSON-PAGE # 1,1,1500.0,1.0,3199.0,1983-05-16 00:00:00,1983-06-09 00:00:00,,CLINTON SAND,,QUEENSTON FORMATION,007\34007222260000.pdf,,0,0,gas_oilshow,PR,PAGE DENNIS E,THIMASSON - PAGE,34007200000000.0,OG_R,5588 WRIGHT STREET,,KINGSVILLE,44048,,,2016-07-21,2016.0,0/2016,,2464839.941,1418068.298,0.7309151626157374,-1.4081137857907773,41.878354,1,42.0,40+,0.0
96806,34083600000000.0,Gas,Unknown status,Unknown,KNOX,BROWN,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1192.0,,40.53241514,-82.27798901,40.532478,-82.277872,,,0.0,0.0,V,,,1,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,gas,UN,HISTORIC OWNER,,34083600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,2021-11-29,,,,2030254.371,922523.4882,0.7074251950921662,-1.436019767934452,40.532478,1,,,0.0
192767,34147600000000.0,Dry hole,Final Restoration,Drilled,SENECA,HOPEWELL,KNEPPER GRACE,"20 BROODWOOD PARK TIFFIN, OH 44883",,728.0,0.0,41.14897999,-83.22426958,41.149034,-83.22419,,,0.0,0.0,V,UNKNOWN,KNEPPER GRACE     2,2,,,1300.0,2003-01-10 00:00:00,1900-01-02 00:00:00,2004-09-29 00:00:00,,,,nowellcard.htm,,0,0,dry,FR,KNEPPER GRACE,KNEPPER GRACE,34147600000000.0,OG_R,20 BROODWOOD PARK,,TIFFIN,44883,,,2006-12-22,,,,1768970.085,1147942.739,0.7181861273150923,-1.4525361328053394,41.149034,1,22.0,21–40,0.0
216896,34167200000000.0,Oil,Well Drilled,Drilled,WASHINGTON,AURELIUS,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,898.0,101.0,39.5933393,-81.45625212,39.593413,-81.456096,,,0.0,0.0,V,,PEAKER RUN COAL CO 8,8,,1.0,811.0,,1954-05-17 00:00:00,,PENNSYLVANIAN,,COAL - GENERIC,167\34167218260000.pdf,,0,0,oil,DR,HISTORIC OWNER,PEAKER RUN COAL CO,34167200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2262667.032,582049.9401,0.6910354189519256,-1.421677071020583,39.593413,1,,,0.0
174097,34127200000000.0,Dry hole with oil show,Plugged and Abandoned,Drilled,PERRY,MONDAY CREEK,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,953.0,224.0,39.63634633,-82.37017614,39.636414,-82.370051,,,0.0,0.0,V,,POLING WILLIS 1,1,,1.0,2838.0,1958-01-17 16:47:00,1958-03-25 00:00:00,,CLINTON SAND,,CLINTON SAND,127\34127218980000.pdf,,0,0,dry_oilshow,PA,HISTORIC OWNER,POLING WILLIS,34127200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2005097.254,596038.6191,0.6917859279835757,-1.4376285949856478,39.636414,1,67.0,40+,0.0
158427,34119300000000.0,Plugged oil,Final Restoration,Drilled,MUSKINGUM,LICKING,HOPEWELL OIL & GAS DEVELOPMENT COMPANY,"1763 HICKORY HILL DRIVE COLUMBUS, OH 43228",6145712039,922.0,20.0,40.08213219,-82.16684129,40.0822,-82.166706,,,0.0,0.0,V,CLINTON,DOUBLE JJ FARMS INC     1-A,1-A,0.0,0.0,3196.0,2001-03-29 00:00:00,1980-06-26 00:00:00,2002-01-18 00:00:00,CLINTON SAND,,CLINTON SAND,119\34119252460000.pdf,,0,0,pl_oil,FR,HOPEWELL OIL & GAS DEVELOPMENT COMPANY,DOUBLE JJ FARMS INC,34119300000000.0,OG_R,1763 HICKORY HILL DRIVE,,COLUMBUS,43228,,,2021-07-07,1996.0,0/2015,,2061765.312,758569.6845,0.6995663614428712,-1.43407955521818,40.0822,1,24.0,21–40,0.0
131069,34111200000000.0,Dry hole,Plugged and Abandoned,Drilled,MONROE,FRANKLIN,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1095.0,,39.71638504,-81.24485081,39.716458,-81.244686,,,0.0,0.0,V,,HINES HL 1,1,,,1600.0,,1949-11-29 00:00:00,1949-12-19 00:00:00,,,KEEFER SAND,111\34111210170000.pdf,,0,0,dry,PA,HISTORIC OWNER,HINES HL,34111200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2321614.776,627622.6101,0.6931829593300421,-1.4179872704489418,39.716458,1,,,0.0
103539,34089200000000.0,Oil,Producing,Producing,LICKING,PERRY,MORAN SHERMAN DEAN,"22031 CLUTTER ROAD UTICA, OH 43080",7403589940,860.0,10.0,40.15684745,-82.2173345,40.156915,-82.217202,,,0.0,0.0,V,,STEVEN 2A (S),2,0.0,30.0,2930.0,1965-12-23 09:41:00,1966-01-19 00:00:00,,,,CLINTON SAND,089\34089223090000.pdf,,0,0,oil,PR,MORAN SHERMAN DEAN,STEVENS BERNARD & JANE,34089200000000.0,OG_R,22031 CLUTTER ROAD,,UTICA,43080,,,2024-05-13,2024.0,0/2024,,2047549.875,785740.0449,0.7008703841934987,-1.434960876677267,40.156915,1,60.0,40+,0.0
52887,34053200000000.0,Dry hole,Final Restoration,Drilled,GALLIA,PERRY,QUAKER STATE OIL REF CORP,"***5200 STONEHAM RD NORTH CANTON, OH 44720",3304991660,790.0,160.0,38.7938778,-82.41720272,38.793957,-82.41708,,,0.0,0.0,V,,GILLS UNIT # 1,1,0.0,0.0,3624.0,1970-09-15 00:00:00,1970-11-05 00:00:00,1970-11-18 00:00:00,,,MEDINA SAND,053\34053201510000.pdf,Paper,0,0,dry,FR,QUAKER STATE OIL REF CORP,GILLS AP,34053200000000.0,OG_R,***5200 STONEHAM RD,,NORTH CANTON,44720,,,2002-07-01,,,,1992134.352,289184.8956,0.6770822795271019,-1.438449405879568,38.793957,1,55.0,40+,0.0
166453,34121200000000.0,Plugged gas,Final Restoration,Drilled,NOBLE,WAYNE,CARLESS RESOURCES INC,"***PO BOX  1478 CAMBRIDGE, OH 43725",7404327359,840.0,40.0,39.9218273,-81.45516103,39.921899,-81.455003,,,0.0,0.0,V,,H. RICH # 2,2,45.0,0.0,5827.0,1993-07-15 00:00:00,1982-12-02 00:00:00,1993-07-29 00:00:00,CLINTON SAND,,QUEENSTON FORMATION,121\34121229070000.pdf,Paper,0,0,pl_gas,FR,CARLESS RESOURCES INC,RICH H,34121200000000.0,OG_R,***PO BOX  1478,,CAMBRIDGE,43725,,,,1993.0,0/1993,,2261590.336,701698.3963,0.6967685811986318,-1.4216579945718588,39.921899,1,32.0,21–40,0.0
156512,34119200000000.0,Plugged gas with oil show,Final Restoration,Drilled,MUSKINGUM,MUSKINGUM,PREMIER ENERGY CORP,"***407 SOUTH TEJON COLORADO SPRING, CO 80903",,820.0,69.0,40.07413876,-82.08344721,40.074207,-82.083309,,,0.0,0.0,V,,MINICK     # 3,3,800.0,1.0,3460.0,1975-12-09 00:00:00,1974-02-03 00:00:00,1975-12-09 00:00:00,CLINTON SAND,,QUEENSTON FORMATION,119\34119233290000.pdf,Paper,0,0,pl_gas_oilshow,FR,PREMIER ENERGY CORP,MINICK N,34119200000000.0,OG_R,***407 SOUTH TEJON,,COLORADO SPRING,80903,,,2003-12-17,,,,2085115.496,755754.8246,0.6994268572757593,-1.4326240029818942,40.074207,1,50.0,40+,0.0
36663,34029600000000.0,Oil,Well Drilled,Drilled,COLUMBIANA,YELLOW CREEK,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,943.0,,40.61825029,-80.65388249,40.618314,-80.653679,,,0.0,0.0,V,,MCDONALD WILLIAM 2,2,,1.0,,,1917-01-01 00:00:00,,,,,029\34029625570000.pdf,,0,0,oil,DR,HISTORIC OWNER,MCDONALD WILLIAM,34029600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2481125.686,958965.2945,0.708923315908908,-1.4076722523966076,40.618314,1,,,0.0
47626,34035600000000.0,Dry hole with oil and gas show,Plugged and Abandoned,Drilled,CUYAHOGA,INDEPENDENCE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,611.0,,41.39500838,-81.63649366,41.395061,-81.636342,,,0.0,0.0,V,,GRANE JOS 1,1,1.0,1.0,2941.0,,1912-06-29 00:00:00,,CLINTON SAND,,MEDINA SAND,035\34035603160000.pdf,,0,0,dry_oilgas_show,PA,HISTORIC OWNER,GRANE JOS,34035600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2205597.465,1237963.776,0.7224801085138964,-1.4248229571841327,41.395061,1,,,0.0
54426,34055200000000.0,Expired permit,Permit Expired,,GEAUGA,RUSSELL,ATWOOD ENERGY INC,"10132 STATE ROUTE 36 SW PORT WASHINGTON, OH 43837",3303642092,1150.0,70.0,41.43074063,-81.31444037,41.430794,-81.31427,,,0.0,0.0,V,,MATTHEWS # 1,1,0.0,0.0,0.0,1983-08-19 00:00:00,,,,,,055\34055205590000.pdf,,0,0,ex_permit,EX,ATWOOD ENERGY INC,MATTHEWS,34055200000000.0,OG_R,10132 STATE ROUTE 36 SW,,PORT WASHINGTON,43837,,,,1988.0,0/1988,,2293839.478,1251993.612,0.7231037670155116,-1.4192017403556494,41.430794,1,42.0,40+,0.0
157580,34119200000000.0,Plugged oil and gas,Final Restoration,Drilled,MUSKINGUM,LICKING,CGAS EXPLORATION,"300 CAPITOL ST SUITE 700 SUITE 700 CHARLESTON, WV 25301",3043435505,924.0,20.0,40.03608034,-82.15645598,40.036148,-82.15632,,,0.0,0.0,V,,PARRILL # 2-5155,2,50.0,10.0,3280.0,1989-12-04 00:00:00,1978-10-08 00:00:00,1990-05-05 00:00:00,CLINTON SAND,,GASPORT DOLOMITE,119\34119243990000.pdf,Paper,0,0,pl_oil_gas,FR,CGAS EXPLORATION,PARRILL ALBERT & NELLIE,34119200000000.0,OG_R,300 CAPITOL ST SUITE 700,SUITE 700,CHARLESTON,25301,,,,1990.0,0/1990,,2064735.454,741804.3361,0.6987626024157427,-1.4338982853220676,40.036148,1,36.0,21–40,2.0
40901,34031200000000.0,Expired permit,Permit Expired,,COSHOCTON,CRAWFORD,NGO DEVELOPMENT CORP.,"1500 Granville Road  NEWARK, OH 43055",8002556815,1100.0,633.0,40.38057422,-81.77554279,40.380642,-81.775395,,,0.0,0.0,V,,GARY ZINKON # 2,2,0.0,0.0,0.0,1980-07-09 00:00:00,,,,,,031\34031239530000.pdf,,0,0,ex_permit,EX,NGO DEVELOPMENT CORP.,ZINKEN GARY,34031200000000.0,OG_R,1500 Granville Road,,NEWARK,43055,,,,,,,2170391.258,867935.2906,0.7047751569691081,-1.4272498898689083,40.380642,1,45.0,40+,0.0
190001,34141600000000.0,Dry hole,Plugged and Abandoned,Drilled,ROSS,LIBERTY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,601.0,,39.26164343,-82.76412475,39.26171,-82.764018,,,0.0,0.0,V,,,,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,dry,PA,HISTORIC OWNER,,34141600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1893746.224,459643.5117,0.6852461094631829,-1.444504616279852,39.26171,1,,,0.0
219829,34167200000000.0,Oil and gas,Producing,Producing,WASHINGTON,GRANDVIEW,MACE DENVER K,"2703 STATE ROUTE 550 CUTLER, OH 45724",7408653022,800.0,20.0,39.47879874,-81.13016461,39.478874,-81.129999,,,0.0,0.0,V,,ALMA TAYLOR     # 1,1,40.0,1.0,0.0,1979-09-17 00:00:00,1980-04-05 00:00:00,,GORDON SAND,,GORDON SAND,167\34167249860000.pdf,Paper,0,0,oil_gas,PR,MACE DENVER K,TAYLOR ALMA E,34167200000000.0,OG_R,2703 STATE ROUTE 550,,CUTLER,45724,,,2010-04-30,1992.0,0/1992,,2355186.296,541563.8964,0.6890363362799838,-1.415985604689707,39.478874,1,46.0,40+,0.0
69491,34063700000000.0,Plugged oil,Final Restoration,Drilled,HANCOCK,ALLEN,LANDOWNER GRANT PROGRAM 2012,,,797.0,0.0,41.11410747,-83.68154855,41.11416,-83.681482,,,0.0,0.0,V,,HANCOCK CO     1,1,,,0.0,2012-08-23 00:00:00,1900-01-02 00:00:00,2012-11-26 00:00:00,,,,nowellcard.htm,,0,0,pl_oil,FR,LANDOWNER GRANT PROGRAM 2012,HANCOCK CO,34063700000000.0,OG_R,,,,,,,2012-11-28,,,,1642815.788,1136561.585,0.7175774611917518,-1.4605173838483696,41.11416,1,13.0,11–20,0.0
157092,34119200000000.0,Plugged gas,Final Restoration,Drilled,MUSKINGUM,SPRINGFIELD,CAMERON PRODUCTION CO INC,"3636 ADAMSVILLE RD ZANESVILLE, OH 43701",7404533300,740.0,0.0,39.90237948,-82.02897962,39.902447,-82.02884,,,,,V,CLINTON/MEDINA,GIBSON ETAL     1,1,750.0,0.0,3626.0,2011-01-27 00:00:00,1977-03-11 00:00:00,2011-01-12 00:00:00,CLINTON SAND,,GASPORT DOLOMITE,119\34119239100000.pdf,,0,0,pl_gas,FR,CAMERON PRODUCTION CO INC,GIBSON ETAL,34119200000000.0,OG_R,3636 ADAMSVILLE RD,,ZANESVILLE,43701,,,2012-05-15,2011.0,0/2011,,2100685.58,693261.4739,0.6964290797525339,-1.4316733395916255,,0,14.0,11–20,0.0
64025,34063600000000.0,Plugged oil,Plugged and Abandoned,Drilled,HANCOCK,CASS,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,796.0,,41.12014751,-83.58566736,41.120201,-83.585598,,,0.0,0.0,V,,,5,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,pl_oil,PA,HISTORIC OWNER,,34063600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1669272.061,1138431.576,0.7176828965318649,-1.4588438923483873,41.120201,1,,,0.0
38527,34031200000000.0,Plugged oil,Final Restoration,Drilled,COSHOCTON,PIKE,FRANKLIN GAS & OIL CO LLC,"Wooster, OH 44691",+1 (330) 264-8739,880.0,,40.17582302,-82.10406648,40.175892,-82.103929,,,0.0,0.0,V,,GRAHAM ALEX # 5,5,0.0,50.0,3350.0,1996-05-31 00:00:00,1963-10-19 00:00:00,1996-08-28 00:00:00,CLINTON SAND,,CLINTON SAND,031\34031215760000.pdf,,0,0,pl_oil,FR,FRANKLIN GAS & OIL CO LLC,GRAHAM ALEX,34031200000000.0,OG_R,,,Wooster,44691,,,1997-08-05,1993.0,0/1995,,2079182.319,792772.4586,0.7012015953256496,-1.4329838898736553,40.175892,1,29.0,21–40,0.0
49242,34041200000000.0,Dry hole,Final Restoration,Drilled,DELAWARE,BROWN,OXFORD OIL,"PO BOX 910 ZANESVILLE, OH 43702",7404524503,958.0,129.3000031,40.34588278,-82.93663348,40.345944,-82.936538,,,,,V,TRENTON THRU TREMPEALEAU,FEARN W A TRUST     1,1,,,2993.0,2005-03-31 00:00:00,2005-04-11 00:00:00,2005-04-14 00:00:00,,,TREMPEALEAU FORMATION,nowellcard.htm,,0,0,dry,FR,OXFORD OIL,FEARN W A TRUST,34041200000000.0,OG_R,PO BOX 910,,ZANESVILLE,43702,,,2007-10-03,,,,1846808.743,854777.5593,0.7041695626252511,-1.447515658305393,,0,20.0,11–20,0.0
164906,34121200000000.0,Plugged gas,Plugged and Abandoned,Drilled,NOBLE,SHARON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,919.0,60.0,39.73909955,-81.59680217,39.739172,-81.596651,,,,,V,,SHUSTER CAROL 1,1,2150.0,,5665.0,1969-10-16 10:56:00,1969-12-11 00:00:00,1975-06-11 00:00:00,CLINTON GROUP,,QUEENSTON FORMATION,121\34121213580000.pdf,Paper,0,0,pl_gas,PA,HISTORIC OWNER,SHUSTER CAROL,34121200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2222529.616,634712.3869,0.6935793934163401,-1.4241302185507234,,0,56.0,40+,0.0
146580,34115600000000.0,Plugged gas,Plugged and Abandoned,Drilled,MORGAN,MARION,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,876.0,,39.5214101,-81.8600565,39.521482,-81.859916,,,0.0,0.0,V,,ADRIAN EMMETT 6,6,590.0,,,,1900-01-02 00:00:00,1959-09-21 00:00:00,SALT SAND,,SALT SAND,115\34115610510000.pdf,,0,0,pl_gas,PA,HISTORIC OWNER,ADRIAN EMMETT,34115600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2149060.761,554789.5973,0.6897799861676736,-1.4287250596059864,39.521482,1,,,0.0
99609,34085200000000.0,Expired permit,Permit Expired,,LAKE,LEROY,VIKING RESOURCES LLC,"3500 MASSILLON ROAD SUITE 400 UNIONTOWN, OH 44685",3306544343,1028.0,20.0,41.67981666,-81.1313441,41.679867,-81.131165,,,0.0,0.0,V,,AMERICAN MUTUAL # 2,2,0.0,0.0,0.0,1985-04-02 00:00:00,,,,,,085\34085207450000.pdf,,0,0,ex_permit,EX,VIKING RESOURCES LLC,AMERICAN MUTUAL,34085200000000.0,OG_R,3500 MASSILLON ROAD SUITE 400,,UNIONTOWN,44685,,,,,,,2342699.394,1343512.087,0.7274509109433315,-1.4160059552287851,41.679867,1,40.0,21–40,0.0
106961,34089300000000.0,Oil and gas,Producing,Producing,LICKING,FALLSBURY,H & D DRILLING CO INC,"11183 PLEASANT VALLEY RD FRAZEYSBURG, OH 43822",7407452236,1136.0,40.0,40.20623175,-82.26861221,40.206299,-82.268483,,,,,V,ROSE RUN (MAY NOT PRODUCE CLINTON),PALERMINI     1,1,50.0,2.0,5118.0,2003-06-27 00:00:00,2003-07-10 00:00:00,,ROSE RUN SANDSTONE,,ROSE RUN SANDSTONE,nowellcard.htm,Paper.tif,0,0,oil_gas,PR,H & D DRILLING CO INC,PALERMINI,34089300000000.0,OG_R,11183 PLEASANT VALLEY RD,,FRAZEYSBURG,43822,,,2023-09-20,2022.0,0/2024,,2033169.322,803690.2235,0.7017322975913036,-1.4358558989709822,,0,22.0,21–40,0.0
55453,34055200000000.0,Expired permit,Permit Expired,,GEAUGA,HAMBDEN,CGAS EXPLORATION,"300 CAPITOL ST SUITE 700 SUITE 700 CHARLESTON, WV 25301",3043435505,1142.0,20.0,41.63921886,-81.11711952,41.63927,-81.11694,,,0.0,0.0,V,,CLEVELAND RENTALS # 1-1436,1-1436,0.0,0.0,0.0,1989-01-09 00:00:00,,,,,,055\34055215880000.pdf,,0,0,ex_permit,EX,CGAS EXPLORATION,CLEVELAND RENTALS,34055200000000.0,OG_R,300 CAPITOL ST SUITE 700,SUITE 700,CHARLESTON,25301,,,,,,,2346814.528,1328769.079,0.7267423596268994,-1.4157576821426892,41.63927,1,36.0,21–40,0.0
125692,34105200000000.0,Gas,Producing,Producing,MEIGS,CHESTER,Eco Power Crypto LLC,"4582 KINGWOOD DR  KINGWOOD, TX 77345",832-954-9711,805.0,72.0,39.10694525,-81.89165953,39.107023,-81.891518,,,0.0,0.0,V,,HARRAH ROMA (EDWARDS PEARL F)     2-10338,2,52.0,0.0,3368.0,1961-10-13 17:45:00,1900-01-02 00:00:00,,OHIO SHALE,,BEREA SANDSTONE,105\34105213520000.pdf,,0,0,gas,PR,Eco Power Crypto LLC,HARRAH ROMA (EDWARDS PEARL F),34105200000000.0,OG_R,4582 KINGWOOD DR,,KINGWOOD,77345,,,,2018.0,0/2022,,2141163.533,403776.8426,0.6825463120031504,-1.4292766185562018,39.107023,1,64.0,40+,0.0
29105,34019200000000.0,Plugged oil with gas show,Final Restoration,Drilled,CARROLL,MONROE,DeYARMON CHARLES JR,"645 ELSON ST MAGNOLIA, OH 44643",3308669686,1138.0,152.0,40.5212234,-81.19395014,40.521287,-81.193776,,,0.0,0.0,V,CLINTON,BLAND UNIT     3,3,0.0,5.0,5800.0,2004-05-04 00:00:00,1976-12-02 00:00:00,,CLINTON SAND,,CLINTON SAND,019\34019210260000.pdf,Paper,0,0,pl_oil_gasshow,FR,DeYARMON CHARLES JR,BLAND UNIT,34019200000000.0,OG_R,645 ELSON ST,,MAGNOLIA,44643,,,2010-11-16,1984.0,0/1984,,2331693.348,920996.855,0.7072298752955755,-1.4170987233267514,40.521287,1,21.0,21–40,-34.0
232945,34169200000000.0,Oil and gas,Producing,Producing,WAYNE,WOOSTER,OWS ACQUISITION CO LLC,"2321 Energy Dr Louisville, OH 44641",+1 (330) 602-5551,852.0,40.0,40.7762848,-81.9401657,40.776342,-81.940031,,,0.0,0.0,V,,JONES WALTER     2,2,125.0,35.0,3298.0,1975-05-02 00:00:00,1975-07-16 00:00:00,,CLINTON SAND,,STRAY CLINTON,169\34169218500000.pdf,Paper,0,0,oil_gas,PR,OWS ACQUISITION CO LLC,JONES ROAD MATERIALS CO,34169200000000.0,OG_R,2321 Energy Dr,,Louisville,44641,,,2018-08-20,2024.0,0/2024,,2123626.503,1011791.137,0.7116814248192497,-1.4301233301362217,40.776342,1,50.0,40+,40.0
