OBJ_ID,Permit number - API,Well Type,Well Status,Well_GIS_Status,County,Township,Company,Well_OP_Address,Well_CompanyPHONE,Elevation,DU_ACRES,Well_WH_LAT,Well_WH_LONG,Well Latitude,Well Longitude,Well_BH_LAT,Well_BH_LONG,Bottom Hole Latitude,Bottom Hole Longitude,Slant,Well_ProposedFormations,Well Name,Well Number,Well_IP_GAS,Well_IP_OIL,Well_Total_Depth,Well_Date_Approved,Well_Date_Complete,Well_Date_Plugged,Producing Formation,SecondProdFormation,DeepestFormation,Well_PDF_Link,GeoPhysLogs,Utica_Shale,Marcellus_Shale,MapSymble,Well_Well_Status,Well_Operator,Well_Lease_Name,Well_Location_ID,WELL_TYP,Well_CompanyADDR1,Well_CompanyADDR2,Well_CompanyCITY,Well_CompanyZIP1,Toe Longitude,Toe Latitude,Heel Longitude,Heel Latitude,OWPS Description,Last_Inspection_Date,Last_Nonzero_Production_Year,Last_Production_Quarter,Orphan Well Program Status,x,y
160962,3.41193E+13,Gas with oil show,Producing,Producing,MUSKINGUM,SPRINGFIELD,Eco Power Crypto LLC,"4582 KINGWOOD DR  KINGWOOD, TX 77345",832-954-9711,920,20,39.91212012,-82.0366493,39.912188,-82.03651,NA,NA,0,0,V,NA,STINE MARK # J-1,J-1,100,5,3870,4/4/1997 0:00,5/19/1997 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,nowellcard.htm,Paper,0,0,gas_oilshow,PR,Eco Power Crypto LLC,STINE MARK # J-1,3.41193E+13,OG_R,4582 KINGWOOD DR,NA,KINGWOOD,77345,NA,NA,NA,NA,NA,8/9/2007 0:00,2016,0/2022,NA,2098515.54,696798.665
109958,3.40896E+13,Unknown status,Permit Expired,NA,LICKING,NEWTON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,950,NA,40.17010243,-82.43333388,40.170167,-82.433213,NA,NA,0,0,V,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,nowellcard.htm,NA,0,0,unknown,EX,HISTORIC OWNER,NA,3.40896E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987165.275,790450.9554
97111,3.40836E+13,Plugged oil,Plugged and Abandoned,Drilled,KNOX,CLAY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1045,140,40.30982987,-82.32306295,40.309896,-82.32294,NA,NA,0,0,V,NA,DUDGEON CE 6,6,NA,1,690,NA,1/2/1900 0:00,1/20/1956 0:00,BEREA SANDSTONE,NA,BEREA SANDSTONE,083\34083605530000.pdf,NA,0,0,pl_oil,PA,HISTORIC OWNER,DUDGEON CE,3.40836E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017883.939,841398.3495
1122,3.40036E+13,Oil,Unknown status,Unknown,ALLEN,BATH,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,906,NA,40.76128021,-84.05982836,40.761332,-84.059775,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,UN,HISTORIC OWNER,NA,3.40036E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1536324.53,1009572.942
25260,3.40132E+13,Expired permit,Permit Expired,NA,BELMONT,WAYNE,SUPERIOR PETROL SERV INC,"***205 MARKET ST S CANTON, OH 44702",2164568376,1260,20,39.88927765,-81.01614351,39.88935,-81.015966,NA,NA,0,0,V,NA,YOUGHIOGHENY & OHIO COAL CO. # 3,3,0,0,0,5/17/1982 0:00,NA,NA,NA,NA,NA,013\34013204470000.pdf,NA,0,0,ex_permit,EX,SUPERIOR PETROL SERV INC,Y & O COAL,3.40132E+13,OG_R,***205 MARKET ST S,NA,CANTON,44702,NA,NA,NA,NA,NA,NA,NA,NA,NA,2384912.462,691567.6771
33219,3.40292E+13,Oil and gas,Producing,Producing,COLUMBIANA,KNOX,OWS ACQUISITION CO LLC,"2321 Energy Dr Louisville, OH 44641",+1 (330) 602-5551,1104,65,40.88449843,-81.00900575,40.884557,-81.00882,NA,NA,NA,NA,V,NA,STRYFFELER # 6,6,400,3,5449,4/15/1985 0:00,8/11/1985 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,029\34029211540000.pdf,NA,0,0,oil_gas,PR,OWS ACQUISITION CO LLC,STRYFFELER,3.40292E+13,OG_R,2321 Energy Dr,NA,Louisville,44641,NA,NA,NA,NA,NA,8/9/2018 0:00,2024,0/2024,NA,2380929.683,1054152.63
91172,3.40816E+13,Plugged oil and gas,Plugged and Abandoned,Drilled,JEFFERSON,KNOX,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1156,NA,40.49745386,-80.65249232,40.49752,-80.652289,NA,NA,0,0,V,NA,WARREN THOMAS 2,2,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,081\34081612370000.pdf,NA,0,0,pl_oil_gas,PA,HISTORIC OWNER,WARREN THOMAS,3.40816E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2482412.137,914968.1322
164522,3.41212E+13,Dry hole,Plugged and Abandoned,Drilled,NOBLE,ELK,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,720,43,39.67175243,-81.30951549,39.671825,-81.309353,NA,NA,NA,NA,V,NA,BAKER RAY 1,1,NA,NA,1062,NA,12/23/1953 0:00,12/23/1953 0:00,NA,NA,GERMANTOWN SANDSTONE,121\34121209370000.pdf,NA,0,0,dry,PA,HISTORIC OWNER,BAKER RAY,3.41212E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2303639.654,611120.1346
145565,3.41156E+13,Dry hole,Plugged and Abandoned,Drilled,MORGAN,BLOOM,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,998,NA,39.73037206,-81.88489069,39.730442,-81.884749,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,dry,PA,HISTORIC OWNER,NA,3.41156E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2141537.16,630851.2828
131540,3.41112E+13,Dry hole,Plugged and Abandoned,Drilled,MONROE,LEE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,720,122,39.63419908,-80.89457784,39.634276,-80.894401,NA,NA,0,0,V,NA,REUSSER MARY ETAL 1,1,NA,NA,987,3/27/1959 15:54,8/13/1959 0:00,8/13/1959 0:00,NA,NA,COAL - GENERIC,111\34111215330000.pdf,NA,0,0,dry,PA,HISTORIC OWNER,REUSSER MARY ETAL,3.41112E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2420671.527,599253.7003
38508,3.40312E+13,Plugged oil,Final Restoration,Drilled,COSHOCTON,PIKE,KENOIL LLC,"P O BOX 1085 WOOSTER, OH 44691",3302637890,1005,0,40.19224415,-82.130455,40.192313,-82.130319,NA,NA,NA,NA,V,CLINTON,WOLFORD BEN     1-A,1-A,NA,40,3326,5/15/2000 0:00,6/2/1963 0:00,7/24/2000 0:00,CLINTON SAND,NA,CLINTON SAND,031\34031215570000.pdf,NA,0,0,pl_oil,FR,KENOIL LLC,WOLFORD BEN,3.40312E+13,OG_R,P O BOX 1085,NA,WOOSTER,44691,NA,NA,NA,NA,NA,10/29/2000 0:00,1998,0/1998,NA,2071783.166,798723.4713
128876,3.41056E+13,Plugged gas,Plugged and Abandoned,Drilled,MEIGS,SUTTON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,701,NA,39.0031947,-81.95250601,39.003274,-81.952366,NA,NA,0,0,V,NA,CAPEHART HANNAH M 6,6,NA,NA,1849,NA,1/2/1900 0:00,4/10/1930 0:00,BEREA SANDSTONE,NA,BEREA SANDSTONE,105\34105608210000.pdf,NA,0,0,pl_gas,PA,HISTORIC OWNER,CAPEHART HANNAH M,3.41056E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124126.623,365880.6405
215158,3.41636E+13,Plugged gas,Final Restoration,Drilled,VINTON,KNOX,HOCKING HILLS ENERGY AND WELL SERVICE LLC,"32919 Logan Horns Mill Rd  LOGAN, OH 43138",+1 (740) 385-6690,844,NA,39.2388587,-82.31138871,39.238931,-82.311262,NA,NA,0,0,V,NA,N. BROOKS     4,4,NA,NA,1200,2/1/1988 0:00,1/2/1900 0:00,3/1/1988 0:00,NA,NA,BEREA SANDSTONE,163\34163604950000.pdf,NA,0,0,pl_gas,FR,HOCKING HILLS ENERGY AND WELL SERVICE LLC,BROOKS N,3.41636E+13,OG_R,32919 Logan Horns Mill Rd,NA,LOGAN,43138,NA,NA,NA,NA,NA,7/16/2013 0:00,NA,NA,NA,2021956.455,451293.6032
201801,3.41532E+13,Oil and gas,Producing,Producing,SUMMIT,TWINSBURG,D&D Energy Company,"6033 Marelis Ave. NE  N.Canton, OH 44721",+1 (330) 495-1631,1145,20,41.29942479,-81.4751324,41.29948,-81.474969,NA,NA,0,0,V,NA,BAKER # 1,1,140,1,3998,10/31/1985 0:00,12/30/1985 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,153\34153221870000.pdf,NA,0,0,oil_gas,PR,D&D Energy Company,BAKER,3.41532E+13,OG_R,6033 Marelis Ave. NE,NA,N.Canton,44721,NA,NA,NA,NA,NA,3/1/2024 0:00,2019,0/2020,NA,2250292.506,1203584.008
55302,3.40552E+13,Oil and gas,Producing,Producing,GEAUGA,NEWBURY,WHITING WAYNE T,"13584 RAVENNA RD CHARDON, OH 44024",4405645576,1332,43,41.49890892,-81.19565186,41.498961,-81.195476,NA,NA,0,0,V,NA,W WHITING UNIT # 1-1214,1-1214,60,1,4134,12/10/1986 0:00,2/10/1987 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,055\34055214360000.pdf,Paper,0,0,oil_gas,PR,WHITING WAYNE T,WHITTING W UNIT,3.40552E+13,OG_R,13584 RAVENNA RD,NA,CHARDON,44024,NA,NA,NA,NA,NA,NA,1994,0/1994,NA,2326072.856,1277293.978
114008,3.40992E+13,Plugged oil and gas,Final Restoration,Drilled,MAHONING,GREEN,UNITED PETROLEUM CORP,"***PO BOX 16850-4798 MCWI JACKSON, MS 39236",4049536601,1275,89,40.97765383,-80.84499039,40.977712,-80.844796,NA,NA,0,0,V,NA,DOLENCE     2,2,0,0,0,9/15/1976 0:00,1/2/1900 0:00,NA,NA,NA,NA,099\34099207700000.pdf,NA,0,0,pl_oil_gas,FR,UNITED PETROLEUM CORP,DOLENCE F,3.40992E+13,OG_R,***PO BOX 16850-4798 MCWI,NA,JACKSON,39236,NA,NA,NA,NA,NA,NA,NA,NA,NA,2425668.215,1088888.096
164005,3.41212E+13,Plugged gas,Plugged and Abandoned,Drilled,NOBLE,MARION,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1088,NA,39.83142523,-81.40443985,39.831497,-81.404281,NA,NA,NA,NA,V,NA,CLEARY ROBT 1,1,1,NA,1745,NA,3/15/1943 0:00,6/3/1952 0:00,BEREA SANDSTONE,NA,BEREA SANDSTONE,121\34121203700000.pdf,NA,0,0,pl_gas,PA,HISTORIC OWNER,CLEARY ROBT,3.41212E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,1990,0/1990,NA,2276215.241,668938.8523
122580,3.41036E+13,Gas,Unknown status,Unknown,MEDINA,CHATHAM,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1033,NA,41.07821158,-82.0173492,41.078267,-82.017217,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,BEREA SANDSTONE,NA,NA,nowellcard.htm,NA,0,0,gas,UN,HISTORIC OWNER,NA,3.41036E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2101655.8,1121704.011
219540,3.41672E+13,Oil and gas,Producing,Producing,WASHINGTON,DUNHAM,Cross River Energy Inc,"119 Spence Rd.  Belpre, OH 45714",+1 (423) 470-2061,880,40,39.32674965,-81.590072,39.326824,-81.58992,NA,NA,0,0,V,NA,BURNS HERBERT     1-A,1-A,280,3,2150,5/23/1979 0:00,6/1/1979 0:00,NA,BEREA SANDSTONE,NA,BEREA SANDSTONE,167\34167246970000.pdf,NA,0,0,oil_gas,PR,Cross River Energy Inc,BURNS HERBERT,3.41672E+13,OG_R,119 Spence Rd.,NA,Belpre,45714,NA,NA,NA,NA,NA,8/29/2016 0:00,2020,0/2024,NA,2225936.071,484547.2873
240913,3.41756E+13,Oil and gas,Unknown status,Unknown,WYANDOT,CRANE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,801,NA,40.8450919,-83.25799167,40.845148,-83.257911,NA,NA,0,0,V,NA,NA,1,NA,NA,NA,NA,1/2/1900 0:00,NA,TRENTON LIMESTONE,NA,NA,nowellcard.htm,NA,0,0,oil_gas,UN,HISTORIC OWNER,NA,3.41756E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1758749.81,1037265.192
7429,3.40052E+13,Gas storage,Storage Well,Storage,ASHLAND,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,"301 Maple Street Sugar Grove, OH 43130",+1 (231) 349-4105,1245,96.5,40.7427723,-82.30285694,40.742802,-82.302639,NA,NA,0,0,V,NA,SEITZ ANNA MAE 1,2,1210,NA,2780,3/12/1970 5:10,5/21/1970 0:00,NA,CLINTON SAND,NA,CLINTON SAND,005\34005227750000.pdf,NA,0,0,storage,SW,COLUMBIA GAS TRANSMISSION LLC,SEITZ ANNA MAE,3.40052E+13,GS_R,301 Maple Street,NA,Sugar Grove,43130,NA,NA,NA,NA,NA,9/12/2025 0:00,NA,NA,NA,2023201.337,999147.4038
225610,3.41676E+13,Plugged oil,Plugged and Abandoned,Drilled,WASHINGTON,AURELIUS,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,838,NA,39.59178094,-81.44265918,39.591854,-81.442503,NA,NA,0,0,V,NA,WALLER FR 23,23,NA,1,1150,NA,1/2/1900 0:00,5/6/1942 0:00,PENNSYLVANIAN,NA,COAL - GENERIC,167\34167610250000.pdf,NA,0,0,pl_oil,PA,HISTORIC OWNER,WALLER FR,3.41676E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2266503.949,581526.7003
116097,3.40992E+13,Oil and gas,Producing,Producing,MAHONING,GOSHEN,NORTH AMERICAN PETROLEUM INC,"28150 N ALMA SCHOOL PKWY SUITE 103-276 SUITE 103-276 SCOTTSDALE, AZ 85262",3302625865,1285,40,40.94026344,-80.9232178,40.940322,-80.923027,NA,NA,NA,NA,V,CLINTON,BEHNER     1,1,10,5,5668,8/1/2000 0:00,10/12/2000 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,nowellcard.htm,Paper,0,0,oil_gas,PR,NORTH AMERICAN PETROLEUM INC,BEHNER,3.40992E+13,OG_R,28150 N ALMA SCHOOL PKWY SUITE 103-276,SUITE 103-276,SCOTTSDALE,85262,NA,NA,NA,NA,NA,4/22/2002 0:00,2024,0/2024,NA,2404300.998,1074876.24
33320,3.40292E+13,Oil and gas,Producing,Producing,COLUMBIANA,BUTLER,OWS ACQUISITION CO LLC,"2321 Energy Dr Louisville, OH 44641",+1 (330) 602-5551,1225,40,40.8891808,-80.95816693,40.88924,-80.957978,NA,NA,0,0,V,NA,LAWRENCE L. PEMBERTON # 2-341934,2-341934,132,20,5704,3/21/1986 0:00,3/31/1986 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,029\34029212550000.pdf,NA,0,0,oil_gas,PR,OWS ACQUISITION CO LLC,PEMBETON LAWRENCE L,3.40292E+13,OG_R,2321 Energy Dr,NA,Louisville,44641,NA,NA,NA,NA,NA,7/18/2019 0:00,2024,0/2024,NA,2394961.045,1056095.251
134393,3.41112E+13,Oil and gas,Producing,Producing,MONROE,OHIO,RICE DRILLING D LLC,"2200 Energy Drive  Canonsburg, PA 15317",+1 (412) 997-7940,1262,680.3300171,39.67389242,-80.93148071,39.673968,-80.931304,39.66254167,-80.91565693,39.662618,-80.91548,H,MARCELLUS SHALE,DANGEL     4-H,4-H,2013,292,12460,6/3/2013 0:00,9/24/2013 0:00,NA,MARCELLUS SHALE,NA,MARCELLUS SHALE,nowellcard.htm,Paper,0,1,oil_gas,PR,RICE DRILLING D LLC,DANGEL,3.41112E+13,OG_R,2200 Energy Drive,NA,Canonsburg,15317,NA,NA,-80.928047,39.67357,NA,4/18/2024 0:00,2025,Apr-24,NA,2410028.748,613526.4621
74987,3.40732E+13,Plugged oil,Final Restoration,Drilled,HOCKING,WASHINGTON,ALTIER BROTHERS INC,"155 WALNUT STREET CORNING, OH 43730",+1 (740) 347-4329,1005,39,39.45659869,-82.40675042,39.456667,-82.406627,NA,NA,0,0,V,CLINTON,FUNK DAVID W HEIRS     3,3,0,100,3000,2/26/2002 0:00,8/28/1955 0:00,4/8/2002 0:00,CLINTON SAND,NA,CLINTON SAND,073\34073205030000.pdf,NA,0,0,pl_oil,FR,ALTIER BROTHERS INC,FUNK DAVID W HEIRS,3.40732E+13,OG_R,155 WALNUT STREET,NA,CORNING,43730,NA,NA,NA,NA,NA,8/5/2003 0:00,1990,0/1990,NA,1994864.139,530555.6179
50251,3.40452E+13,Dry hole,Plugged and Abandoned,Drilled,FAIRFIELD,BERNE,COLUMBIA GAS TRANSMISSION LLC,"301 Maple Street Sugar Grove, OH 43130",+1 (231) 349-4105,970,NA,39.62021471,-82.50017749,39.62028,-82.500057,NA,NA,0,0,V,NA,ZALE KENNEDY # 11310,11310,0,0,2504,1/27/1982 0:00,5/12/1982 0:00,5/12/1982 0:00,NA,NA,PACKER SHELL,045\34045207880000.pdf,NA,0,0,dry,PA,COLUMBIA GAS TRANSMISSION LLC,KENNEDY ZALE,3.40452E+13,OG_R,301 Maple Street,NA,Sugar Grove,43130,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968483.944,590135.5942
208194,3.41572E+13,Plugged gas with oil show,Plugged and Abandoned,Drilled,TUSCARAWAS,WARREN,OXFORD OIL,"PO BOX 910 ZANESVILLE, OH 43702",7404524503,1113,79,40.50175372,-81.32379245,40.501818,-81.323625,NA,NA,0,0,V,NA,EDWARDS DALLAS V. & MARY # 1,1,180,0,5370,7/13/1970 0:00,10/26/1962 0:00,9/22/1972 0:00,CLINTON SAND,NA,CLINTON SAND,157\34157208750000.pdf,Paper,0,0,pl_gas_oilshow,PA,OXFORD OIL,EDWARDS DALLAS M,3.41572E+13,OG_R,PO BOX 910,NA,ZANESVILLE,43702,NA,NA,NA,NA,NA,NA,NA,NA,NA,2295683.625,913407.3043
56567,3.40592E+13,Gas,Well Drilled,Drilled,GUERNSEY,ADAMS,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,953,NA,40.05896794,-81.66340286,40.058608,-81.663223,NA,NA,0,0,V,NA,TILLETT CHAS 2,2,100,NA,1133,NA,8/9/1949 0:00,NA,BEREA SANDSTONE,NA,BEREA SANDSTONE,059\34059204850000.pdf,NA,0,0,gas,DR,HISTORIC OWNER,TILLETT CHAS,3.40592E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,2/3/2023 0:00,NA,NA,NA,2202731.258,750888.4535
241120,3.41756E+13,Oil,Well Drilled,Drilled,WYANDOT,CRAWFORD,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,815,NA,40.9072709,-83.34390293,40.907326,-83.343825,NA,NA,0,0,V,NA,WHALEY A C 12,12,NA,NA,1439,NA,3/21/1905 0:00,NA,TRENTON LIMESTONE,NA,TRENTON LIMESTONE,175\34175603320000.pdf,NA,0,0,oil,DR,HISTORIC OWNER,WHALEY A C,3.41756E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1735185.713,1060135.363
38330,3.40312E+13,Dry hole,Plugged and Abandoned,Drilled,COSHOCTON,PERRY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1035,93,40.2914689,-82.13325028,40.291538,-82.133117,NA,NA,0,0,V,NA,CROWTHERS OR 1,1,NA,NA,3251,11/13/1959 9:17,11/12/1959 0:00,12/15/1959 0:00,NA,NA,CLINTON SAND,031\34031213770000.pdf,NA,0,0,dry,PA,HISTORIC OWNER,CROWTHERS OR,3.40312E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070854.576,834869.5273
181792,3.41276E+13,Oil,Producing,Producing,PERRY,MONROE,Keller Krude Oil LLC,"13546 Township Road 289 SE Glouster, OH 45732",+1 (740) 347-9151,772,NA,39.60025932,-82.0634866,39.600043,-82.063154,NA,NA,0,0,V,NA,DONAHUE     9,9,NA,1,NA,NA,1/2/1900 0:00,NA,NA,NA,BEREA SANDSTONE,127\34127622030000.pdf,NA,0,0,oil,PR,Keller Krude Oil LLC,MARSHALL EC & CLYDE,3.41276E+13,OG_R,13546 Township Road 289 SE,NA,Glouster,45732,NA,NA,NA,NA,NA,10/18/2022 0:00,2024,0/2024,NA,2091591.641,583062.1969
177134,3.41272E+13,Dry hole with gas show,Final Restoration,Drilled,PERRY,READING,AMERICAN WELL MANAGEMENT,"***130 DAYTON RD NEWARK, OH 43055",7403498339,1085,50,39.81260609,-82.24331149,39.812675,-82.243181,NA,NA,0,0,V,NA,ELLEN BROWN # 1,1,0,0,3269,7/18/1984 0:00,8/22/1981 0:00,9/25/1984 0:00,CLINTON GROUP,NA,CLINTON SAND,127\34127249420000.pdf,Paper,0,0,dry_gasshow,FR,AMERICAN WELL MANAGEMENT,BROWN ELLEN,3.41272E+13,OG_R,***130 DAYTON RD,NA,NEWARK,43055,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040644.701,660318.2973
99153,3.40852E+13,Gas,Producing,Producing,LAKE,PERRY,PETRO EVALUATION SERVICES INC,"3927 CLEVELAND RD WOOSTER, OH 44691",3302644454,621,58,41.79308348,-81.16692777,41.793136,-81.166858,NA,NA,0,0,V,NA,CAMP ROOSEVELT # 1,1,300,0,2997,8/11/1983 0:00,10/4/1983 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,085\34085202890000.pdf,Paper,0,0,gas,PR,PETRO EVALUATION SERVICES INC,CAMP ROOSEVELT UNIT,3.40852E+13,OG_R,3927 CLEVELAND RD,NA,WOOSTER,44691,NA,NA,NA,NA,NA,8/22/2022 0:00,2022,0/2023,NA,2332332.861,1384668.818
2144,3.40036E+13,Oil,Unknown status,Unknown,ALLEN,MARION,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,805,NA,40.7751553,-84.26301257,40.775206,-84.262964,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,UN,HISTORIC OWNER,NA,3.40036E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480131.279,1015663.732
159590,3.41193E+13,Expired permit,Permit Expired,NA,MUSKINGUM,JACKSON,OLE MISS OIL & GAS INC,"SR 66 SOUTHLAND RD BOX127 NEW BREMEN, OH 45689",4196293565,960,20,40.1016794,-82.12217285,40.101747,-82.122036,NA,NA,0,0,V,NA,STARLING # 3,3,0,0,0,7/15/1982 0:00,NA,NA,NA,NA,NA,119\34119264150000.pdf,NA,0,0,ex_permit,EX,OLE MISS OIL & GAS INC,STARLING,3.41193E+13,OG_R,SR 66 SOUTHLAND RD BOX127,NA,NEW BREMEN,45689,NA,NA,NA,NA,NA,NA,NA,NA,NA,2074235.397,765739.7525
133322,3.41112E+13,Expired permit,Permit Expired,NA,MONROE,CENTER,OXFORD OIL,"PO BOX 910 ZANESVILLE, OH 43702",7404524503,1140,87,39.80585572,-81.10408198,39.805928,-81.10391,NA,NA,0,0,V,NA,KING RAY     J-1,J-1,0,0,0,6/22/1988 0:00,NA,NA,NA,NA,NA,111\34111233220000.pdf,NA,0,0,ex_permit,EX,OXFORD OIL,KING RAY,3.41112E+13,OG_R,PO BOX 910,NA,ZANESVILLE,43702,NA,NA,NA,NA,NA,NA,NA,NA,NA,2360707.651,660790.0444
213061,3.41576E+13,Oil,"Field Inspected, Well Not Found",Drilled,TUSCARAWAS,MILL,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,847,NA,40.38996554,-81.33783751,40.390032,-81.33767,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,NF,HISTORIC OWNER,NA,3.41576E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,2/17/2021 0:00,NA,NA,NA,2292301.789,872630.4606
146425,3.41156E+13,Gas,Unknown status,Unknown,MORGAN,MARION,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,702,NA,39.4680071,-81.89966165,39.468079,-81.899522,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,BEREA SANDSTONE,NA,NA,nowellcard.htm,NA,0,0,gas,UN,HISTORIC OWNER,NA,3.41156E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2138017.856,535262.2174
223946,3.41673E+13,Gas with oil show,Producing,Producing,WASHINGTON,FAIRFIELD,GENESIS RESOURCES LLC,"3901 BRISCOE RUN ROAD SUITE 9 PARKERSBURG, WV 26104",3049173702,915,174,39.394376,-81.76322459,39.394563,-81.762792,NA,NA,0,0,V,NA,E. RUSSELL # 3,3,50,1,5553,12/21/1994 0:00,2/3/1995 0:00,NA,CLINTON SAND,CLINTON SAND,QUEENSTON FORMATION,167\34167291180000.pdf,Paper,0,0,gas_oilshow,PR,GENESIS RESOURCES LLC,RUSSELL E,3.41673E+13,OG_R,3901 BRISCOE RUN ROAD SUITE 9,NA,PARKERSBURG,26104,NA,NA,NA,NA,NA,5/22/2023 0:00,2019,0/2019,NA,2176835.226,508772.4964
